time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-1.0160872857916081,-1.7282532148485839,25.117174064449813,6.0633299183826885,0.06389205528975594,0.0,-0.7321398762274274,-2.6246938249150986,6.6551114355817855,-0.03168524153168741,0.04618436315960511,0.0,463.4825609471707,464.29769198337414,464.58753957938393,464.6299242474119
3.840000000000003,-1.0609537634395942,-1.888951433777754,25.512954893981377,6.061313380366059,0.0667834038291879,0.0,-0.7636486670455453,-2.732215076560565,6.538042684692427,-0.03776344271911042,0.05192297988082425,0.0,418.2791902723453,418.7803716021775,418.7739530280514,418.24421322347905
3.900000000000003,-1.1080596419681499,-2.057139176226194,25.90611726628115,6.058735450486672,0.07013186848588226,0.0,-0.8068256843722027,-2.8742240464538673,6.566888152060338,-0.056197927079609286,0.06262075737915992,0.0,463.91774790055103,464.7591275884856,466.9027442226917,465.46092492567743
3.960000000000003,-1.1579277597253017,-2.2342413659234786,26.302442766436762,6.055804584372158,0.07373197048039692,0.0,-0.8557669589385694,-3.0293798408040544,6.643135728695992,-0.03716923905295328,0.054171040882547275,0.0,481.2361098721542,480.59816256941804,479.9144385757018,481.35557443930185
4.020000000000002,-1.2106414278985047,-2.4202224021955763,26.701177940989247,6.053263238812914,0.07751801994241969,0.0,-0.901658121952859,-3.17019572904783,6.647675499556814,-0.05553660287486827,0.07671743048045732,0.0,460.1475085696969,461.9319932935611,460.4524263482678,458.9956764881252
4.080000000000001,-1.2656954314053,-2.6132956381997703,27.094121463165987,6.0498096224725355,0.08293591106678733,0.0,-0.9338605697653531,-3.2660701968187253,6.4513251484478475,-0.06194838121183499,0.10884394238290176,0.0,391.27845872867164,394.26651577859457,393.5729028846797,392.97603917910186
4.14,-1.323184103463696,-2.8133679614459717,27.48026305644419,6.045912088522558,0.08937748299177617,0.0,-0.9829726797350882,-3.403365584618529,6.419833990525487,-0.0717826990964368,0.10421479485084348,0.0,447.3597269158939,446.9925671398763,449.1458554463696,448.344240903506
4.199999999999998,-1.3837127069942292,-3.0217145776641456,27.86430476631916,6.041438468521758,0.09550329394984924,0.0,-1.0351630129449643,-3.5419326003837854,6.381337791416049,-0.08078796047839856,0.09748746745706253,0.0,446.69791631779106,446.15780375672904,446.3654714997657,445.62539782561214
4.259999999999997,-1.447612918028651,-3.238804557952936,28.24737635260559,6.036331497807343,0.1012404942598355,0.0,-1.0953364801738863,-3.694818748641486,6.3871698078664645,-0.09559248419984533,0.09159910235346755,0.0,460.29029029753895,459.8313652444595,462.40670159705275,461.23290365992847
4.319999999999996,-1.515343724049175,-3.4654519586884116,28.631847865717827,6.030273270123651,0.10638532988671301,0.0,-1.162810870634638,-3.860558627782037,6.427715870636888,-0.11478596667464104,0.0702572712509115,0.0,472.60276610103597,470.9599412448147,474.892666585529,473.4094184975767
4.379999999999995,-1.5871219372250516,-3.7019489609476137,29.01782825890991,6.023373659156656,0.11033886654664382,0.0,-1.2301269646747153,-4.023244048769169,6.437612064909394,-0.11541148913978219,0.055303705932908884,0.0,465.12190321302904,463.95195517362123,465.8710084699407,465.810945631849
4.439999999999993,-1.6624099559441925,-3.946955171045898,29.399145854049372,6.015951261924318,0.11350735885334551,0.0,-1.2797663689198686,-4.144333350358318,6.273435269695143,-0.1505782693022802,0.04728315391406651,0.0,408.42419012424915,407.71006168931376,410.151376684714,406.99860532463873
4.499999999999992,-1.7411533769523746,-4.200351532767378,29.77423229873874,6.007102552477161,0.11581133898462692,0.0,-1.3452281040236118,-4.3029670752444735,6.229005810395696,-0.14191187998872698,0.007348243776698354,0.0,449.88103008593697,446.6354677727112,448.31125138596417,448.99485402803793
4.559999999999991,-1.8239991295856517,-4.463757730695469,30.147761143277776,5.998379910964413,0.1170508596202664,0.0,-1.416339634842297,-4.477956481368609,6.22126230617498,-0.153398655483685,0.03895391912283676,0.0,460.84883241257137,463.34097107737443,460.9156031736547,459.9875514172821
4.6199999999999894,-1.9101912039629185,-4.73556113511501,30.513042270399417,5.989504727261176,0.11945417018828319,0.0,-1.4570049792084439,-4.583043220161422,5.955765288128569,-0.13875978097888347,0.042170866521981064,0.0,370.443426623298,370.7609126873796,371.80345087817335,373.21011584050257
4.679999999999988,-1.9996278021311864,-5.015653384000151,30.86852891812642,5.981625755784394,0.1221915790725756,0.0,-1.5244265360153442,-4.754075083663248,5.893389454881649,-0.11952581708537244,0.05176040257211335,0.0,442.4892152992384,443.2793763579089,442.5064253088842,444.0712217601272
4.739999999999987,-2.0938344936678623,-5.307785321364422,31.22543859060371,5.9739718897624705,0.12583293100605353,0.0,-1.616018690508029,-4.984155373776032,6.002023757139868,-0.1528999889011449,0.07430492787499197,0.0,497.26809563229824,498.9193040780348,498.96204153247385,496.5052352335033
4.799999999999986,-2.1929980204106347,-5.612411742594256,31.584109379991805,5.964735887513406,0.13045001112099275,0.0,-1.6897845494166344,-5.170820462635605,5.953012886830977,-0.15608178987768095,0.08177606754249185,0.0,452.2330900459814,452.8392051269888,451.40926878551375,451.13037029651645
4.859999999999984,-2.29623504483633,-5.9273781316174325,31.93664309407299,5.9550131409108005,0.1353766287371112,0.0,-1.7518428139612539,-5.328919043689566,5.798130923899945,-0.17793269320807645,0.0827700866515841,0.0,417.6672004697281,417.7598513725918,417.2840224309688,415.34402061818173
4.919999999999983,-2.4039319516546938,-6.253561923863834,32.28441122429827,5.943925494739453,0.14035004105524607,0.0,-1.8384204410473695,-5.544700448146748,5.792978850488476,-0.20426972749523664,0.08312921459087944,0.0,468.1212026759919,468.15436309211367,468.756304701148,466.6725478228818
4.979999999999982,-2.5167053656287246,-6.592415300627729,32.63035693135347,5.931476869194933,0.14564341910351253,0.0,-1.9210719427942344,-5.751355698313386,5.737596383820738,-0.2148042817640059,0.09683809083096852,0.0,454.15093819097535,455.255695052694,454.04566645188294,453.157914000823
5.0399999999999805,-2.634312667918182,-6.943378209495879,32.97147681079943,5.9182340154245985,0.1512534969955528,0.0,-1.999593432973507,-5.9484061795178,5.632368545872788,-0.23638973830439283,0.08582180702504766,0.0,439.69906175960864,438.7926444565853,440.62431851542374,438.78608302672495
